Key,Type,Severity,File,Line,Message,Effort,Debt,Rule,Tags
c0e76b54-6168-4061-b5b0-438afe0a5c17,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests/Auth/OAuth1Tests.cs,56,"The member referenced by the MemberData attribute returns untyped data rows, such as object[]. Consider using TheoryData<> as the return type to provide better type safety.",0min,0min,external_roslyn:xUnit1042,
d0d75d8e-8004-4832-b091-055b6f1291a5,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Delete.cs,25,All 'ExecuteDeleteAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
3f4e20a6-82f3-46e0-881b-52e1cdf553ff,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Get.cs,25,All 'ExecuteGetAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
03ecd2dc-3f38-4525-8a4b-27249e69df54,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Get.cs,42,All 'ExecuteGet' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
e5330b66-1387-4ba7-8d05-453ad8e09689,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Head.cs,25,All 'ExecuteHeadAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
bbb5756b-0a53-4376-8a1d-7eb61415648b,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Head.cs,33,All 'ExecuteHead' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
75c9c274-cf34-4233-8907-9e1a0a9af43d,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Head.cs,72,All 'HeadAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
8a3da05c-dcee-4775-bf97-31e2c85f4cb6,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Head.cs,85,All 'Head' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
49d76a35-d910-4711-b7d2-f4c56427bea1,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Options.cs,25,All 'ExecuteOptionsAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
fc18c457-c731-47ac-9d35-7b35d58d76e8,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Options.cs,33,All 'ExecuteOptions' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
f1adbbc3-4343-4958-a4a7-6d2f0c798610,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Options.cs,70,All 'OptionsAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
71f57759-29d6-46fa-8df5-d89dfbbe81e7,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Options.cs,81,All 'Options' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
366ec35d-503a-4b6b-b66a-aaa09fb47acc,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Patch.cs,28,All 'ExecutePatchAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
57125870-ada6-4dee-8914-3045025feae6,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Patch.cs,43,All 'ExecutePatch' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
00ffd47b-3a6f-4815-8b36-89dc8bf32073,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Patch.cs,72,All 'PatchAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
b30de98b-c4bc-456d-8a05-f8c2f2d8e233,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Patch.cs,86,All 'Patch' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
9daf5d25-291f-44f2-a396-6b454ad284f1,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Post.cs,28,All 'ExecutePostAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
ed2b7994-4969-4032-96c6-2dd5bba494b0,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Post.cs,43,All 'ExecutePost' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
8b4c0346-fcfc-4763-86c9-b7fa4a42065d,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Post.cs,72,All 'PostAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
61bcd7f7-05f6-4bc8-ad2a-603918fac6f9,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Post.cs,85,All 'Post' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
a0f3ecbf-f4c4-4052-bee5-c84c49d7d3fb,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Post.cs,118,All 'PostJsonAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
c5b0d5fd-4b36-45bf-8dd8-b5d97e15dfc0,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Post.cs,138,All 'PostJson' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
df6dc2e1-8d62-4d06-8113-5995b3dec8da,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Put.cs,28,All 'ExecutePutAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
2b8afc25-3e92-452b-8ab5-459f69c69a12,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Put.cs,43,All 'ExecutePut' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
c6c24010-c78b-44f0-a9f7-fe8372c72649,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Put.cs,72,All 'PutAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
a320cbde-2ab5-42dc-839e-e9a7b1cc37ee,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Put.cs,85,All 'Put' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
a1453c8e-712c-48fd-b3ea-aa9db921696b,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Put.cs,118,All 'PutJsonAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
1dc49b29-fce1-4567-ab14-520185671934,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.Put.cs,138,All 'PutJson' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
a11f865c-9e33-4492-9c16-e21c48d76437,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.cs,55,All 'Execute' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
d6e236e2-73b8-4278-9b2c-69700d231772,CODE_SMELL,INFO,RestSharp:src/RestSharp/Serializers/Xml/DotNetXmlDeserializer.cs,31,Do not forget to remove this deprecated code someday.,10min,10min,csharpsquid:S1133,obsolete
2860f6e7-7ab6-42b0-817f-a1608724c3b0,CODE_SMELL,INFO,RestSharp:src/RestSharp/Serializers/Xml/DotNetXmlDeserializer.cs,39,Do not forget to remove this deprecated code someday.,10min,10min,csharpsquid:S1133,obsolete
d7c73eda-13a0-4932-ad0e-ab50ffea3041,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/RestClient.Async.cs,197,Fix this implementation of 'IDisposable' to conform to the dispose pattern.,10min,10min,csharpsquid:S3881,pitfall
a526a1db-8118-4149-aa01-2c497c332b75,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/RestClient.cs,260,Merge this if statement with the enclosing one.,5min,5min,csharpsquid:S1066,clumsy
7d4c6da3-eaf5-43d8-a738-e22dac03633b,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Authenticators/OAuth/WebPair.cs,23,Rename 'value' which hides the primary constructor parameter with the same name.,5min,5min,csharpsquid:S1117,suspicious;pitfall
ae6f019c-7c9b-4bf0-8e23-bf243c450cde,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Parameters/ParametersCollection.cs,23,Remove this commented out code.,5min,5min,csharpsquid:S125,unused
f2dbbc83-ba64-4946-9830-8fd50aedee92,CODE_SMELL,CRITICAL,RestSharp:src/RestSharp/Request/PropertyCache.Populator.RequestProperty.cs,54,Rename this method to not shadow the outer class' member with the same name.,10min,10min,csharpsquid:S3218,design;pitfall
817f336c-273b-4ace-8748-a8f470d2e7eb,CODE_SMELL,INFO,RestSharp:src/RestSharp/Request/PropertyCache.cs,20,Change type of field 'Populators' from 'System.Collections.Generic.IReadOnlyCollection<RestSharp.PropertyCache<T>.Populator>' to 'RestSharp.PropertyCache<T>.Populator[]' for improved performance,0min,0min,external_roslyn:CA1859,
3f6989a0-f3cf-49bb-b7a9-ba2258ec488c,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/ContentType.cs,21,Seal class 'ContentType' or implement 'IEqualityComparer<T>' instead.,2min,2min,csharpsquid:S4035,pitfall
47d2fa62-caa9-41b5-9707-504d3f6d6a17,CODE_SMELL,INFO,RestSharp:src/RestSharp/Extensions/StringExtensions.cs,48,Use 'ArgumentNullException.ThrowIfNull' instead of explicitly throwing a new exception instance,0min,0min,external_roslyn:CA1510,
2646be83-1127-4b4e-8e99-26de2a8e1a22,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/RestClient.Async.cs,64,Extract this nested ternary operation into an independent statement.,5min,5min,csharpsquid:S3358,confusing
5b803abe-3a2a-49b6-bfe9-7fd1e8205f86,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.cs,66,All 'RestClient' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
a03c722e-bd9e-4399-9119-ce4021d1d893,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Serializers/SerializerConfig.cs,28,All 'UseSerializer' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
22036122-db94-4f36-a1cb-b5a7e1f3f4cc,CODE_SMELL,BLOCKER,RestSharp:test/RestSharp.Tests/RestClientTests.cs,28,Add at least one assertion to this test case.,10min,10min,csharpsquid:S2699,tests
97a12abf-f851-4f83-a925-266f14db9a3c,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Parameters/ObjectParser.cs,67,Use a constructor overloads that allows a more meaningful exception message to be provided.,2min,2min,csharpsquid:S3928,
a9a3d4af-6352-4ff2-b139-4591664be0ce,CODE_SMELL,INFO,RestSharp:src/RestSharp/Parameters/ObjectParser.cs,67,Call the ArgumentOutOfRangeException constructor that contains a message and/or paramName parameter,0min,0min,external_roslyn:CA2208,
