project,key,type,severity,rule,rule_name,file,line,message,effort,tags
Foster,c3ab2703-4286-4b13-b1ec-12a508bc1312,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3492,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c8b1ab15-b85a-48d0-9325-4212fddfe8eb,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3492,P/Invoke method 'SDL_GetGamepadJoystick' should not be visible,0min,
Foster,c4909a5b-196f-429b-b7ee-7e8a4f22ac86,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3496,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e0253c00-6100-45bb-8238-9bf11f77c79a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3496,P/Invoke method 'SDL_SetGamepadEventsEnabled' should not be visible,0min,
Foster,3dd9a2d6-d0e2-47d3-9a41-adee62258202,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3500,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5d87b065-41f6-44ad-b4d1-60b2f7739604,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3500,P/Invoke method 'SDL_GamepadEventsEnabled' should not be visible,0min,
Foster,dc68837b-8bc6-41f8-b800-38ef82bfe9f0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3510,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2df492cf-f0a2-4f6a-86c6-3e8d183af9b2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3514,Make this native method private and provide a wrapper.,30min,pitfall
Foster,73c6a5c4-ca8d-4878-b032-0738aac55e9e,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3514,P/Invoke method 'SDL_UpdateGamepads' should not be visible,0min,
Foster,4e75b228-d0ef-4e96-abfa-9cea78dc5475,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3518,Make this native method private and provide a wrapper.,30min,pitfall
Foster,729176e9-aee0-4894-919a-face022a16f1,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3523,Make this native method private and provide a wrapper.,30min,pitfall
Foster,6161690f-e709-4cdc-8efb-9a99c4e424f7,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3527,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5c487e7c-be27-4968-b00f-d5eed24e3279,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3532,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7b782480-b738-42d4-8e76-06f243ef1e5f,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3536,P/Invoke method 'SDL_GamepadHasAxis' should not be visible,0min,
Foster,c66cb464-9e57-4119-ba0e-5ecae417ba3e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3536,Make this native method private and provide a wrapper.,30min,pitfall
Foster,558215fc-5dc1-4316-b04b-e92937862d15,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3540,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c7217943-f710-4a08-8e15-b5d72eefe75e,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3540,P/Invoke method 'SDL_GetGamepadAxis' should not be visible,0min,
Foster,6877f9cd-e2fb-4edb-8d33-ca653d296669,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3544,Make this native method private and provide a wrapper.,30min,pitfall
Foster,54f80c86-d0ad-4294-bccb-49518a2afec2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3549,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4503dd5a-7955-4d9a-bf25-6023cb61d1d4,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3553,P/Invoke method 'SDL_GamepadHasButton' should not be visible,0min,
Foster,6dac291d-6cae-472a-98ed-3c643f41fabb,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3553,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b4ef9342-bdc1-4a2c-9d41-11d203f1a787,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3557,Make this native method private and provide a wrapper.,30min,pitfall
Foster,d57d19d5-e8d0-42d8-981f-dc3a5f05f297,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3557,P/Invoke method 'SDL_GetGamepadButton' should not be visible,0min,
Foster,4c44d669-c425-4598-8f9e-5929404243db,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3561,P/Invoke method 'SDL_GetGamepadButtonLabelForType' should not be visible,0min,
Foster,fe575636-1b36-481a-bca7-2c0a8d31b351,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3561,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2d23fdb5-0174-4816-a045-d1516eddfc75,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3565,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c331a213-6403-4dc9-8c80-1ca34ccce81e,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3565,P/Invoke method 'SDL_GetGamepadButtonLabel' should not be visible,0min,
Foster,11258237-81ed-4194-886b-23eb89349567,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3569,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a2f73a4a-9078-4149-beba-9d5c8f3dd572,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3569,P/Invoke method 'SDL_GetNumGamepadTouchpads' should not be visible,0min,
Foster,a716acdc-e686-4c85-897d-a5d7509a241f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3573,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a8fe0ed3-7af5-46b0-9091-cf97bacf42b4,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3573,P/Invoke method 'SDL_GetNumGamepadTouchpadFingers' should not be visible,0min,
Foster,ff52499a-8259-40c8-a245-2f44787c638e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3577,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5f0fb4c8-39b8-43ec-96fc-cc49b7fa2391,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3581,Make this native method private and provide a wrapper.,30min,pitfall
Foster,ed95f3cc-afa1-4427-a931-a8351731734a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3581,P/Invoke method 'SDL_GamepadHasSensor' should not be visible,0min,
Foster,20c3653e-3c8d-486c-91d2-659b9cbb9031,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3585,Make this native method private and provide a wrapper.,30min,pitfall
Foster,bdbeab0d-bc7b-4bd4-b3c5-7aea10b54d41,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3585,P/Invoke method 'SDL_SetGamepadSensorEnabled' should not be visible,0min,
Foster,5f26368e-f7d2-4941-a251-38d3259377ef,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3589,P/Invoke method 'SDL_GamepadSensorEnabled' should not be visible,0min,
Foster,b7fb252d-7949-45f4-a7e3-b342eb68eb8a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3589,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4d3d842b-0676-4de7-95f3-4793729c9f3f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3593,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b9570b9a-26d8-44c3-a52e-4ec942d759d6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3593,P/Invoke method 'SDL_GetGamepadSensorDataRate' should not be visible,0min,
Foster,02b1cd7b-da35-41e0-b05b-2775fffe37bb,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3601,Make this native method private and provide a wrapper.,30min,pitfall
Foster,bdc54160-1f76-40ff-a273-971d30f4d417,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3601,P/Invoke method 'SDL_RumbleGamepad' should not be visible,0min,
Foster,79b3ff17-80ca-403d-908c-120aef3df750,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3605,Make this native method private and provide a wrapper.,30min,pitfall
Foster,cba0cf12-8fa7-4d7e-a12f-01222a2f9111,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3605,P/Invoke method 'SDL_RumbleGamepadTriggers' should not be visible,0min,
Foster,21528842-e032-4643-9cc6-305d44b35d73,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3609,P/Invoke method 'SDL_SetGamepadLED' should not be visible,0min,
Foster,b99ae115-72a5-4463-a2f7-a7bf625536f0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3609,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3e0bfe8a-8d95-430d-8471-5644ef1ca825,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3613,P/Invoke method 'SDL_SendGamepadEffect' should not be visible,0min,
Foster,a77188ae-f2d9-4361-bac8-a4945f94206e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3613,Make this native method private and provide a wrapper.,30min,pitfall
Foster,08f7a4cf-4940-41cd-bf8a-6284c64d4c01,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3617,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1cc966d5-b630-468c-a5c7-16f0d7a3696c,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,3617,P/Invoke method 'SDL_CloseGamepad' should not be visible,0min,
Foster,92fe255f-c0be-4f60-a936-938d017f86b9,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3622,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e01da341-8dcc-42c6-ab7e-33c49f72ea42,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,3627,Make this native method private and provide a wrapper.,30min,pitfall
Foster,cb07f39b-e598-418d-b083-ed7dcc7bd250,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,3631,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,84177679-f171-4c7a-9aa1-1b678fc5b07a,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,3886,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,a2578e25-d375-4c50-a94e-be97cbd16d35,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4148,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?s$'.",5min,convention
Foster,07f5f607-74fe-426f-8f1a-f85e29e1181f,CODE_SMELL,CRITICAL,csharpsquid:S2346,csharpsquid:S2346,Foster:Framework/Internal/SDL3.cs,4150,Rename 'SDL_KMOD_NONE' to 'None'.,5min,convention
Foster,5b5e4fd9-c29e-459f-bfc2-2704f0a9f23c,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4179,P/Invoke method 'SDL_HasKeyboard' should not be visible,0min,
Foster,f7949775-06b2-424a-905e-00cfe7dcf43c,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4179,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3b576573-7273-4b23-be11-ff748a27a2ca,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4183,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a07b7246-062d-4d71-a415-f38c7f2911af,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4188,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2ec2e1e6-ebe0-4fd8-8f80-afea2075d850,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4192,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8af8c021-db03-4ed0-9bda-763b9d1c2dd2,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4192,P/Invoke method 'SDL_GetKeyboardFocus' should not be visible,0min,
Foster,b66a2fff-adb3-4147-a02d-4e63f22331c6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4202,Make this native method private and provide a wrapper.,30min,pitfall
Foster,48650330-f2fd-4e6f-a8e7-131ce08225c7,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4206,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f1f8fc0a-1fb5-4ced-897d-06ed03ee2354,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4206,P/Invoke method 'SDL_ResetKeyboard' should not be visible,0min,
Foster,41edf237-ab14-4165-bec8-391c91754d81,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4210,P/Invoke method 'SDL_GetModState' should not be visible,0min,
Foster,dd1f9fcb-726f-4a37-ae51-1f69191386b6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4210,Make this native method private and provide a wrapper.,30min,pitfall
Foster,34b696a9-fb7c-4dc0-89e1-78c161f031b3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4214,Make this native method private and provide a wrapper.,30min,pitfall
Foster,6f6dc7a1-dfe7-49bb-84f4-a928f6e5f4a6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4214,P/Invoke method 'SDL_SetModState' should not be visible,0min,
Foster,35cfb66d-97ca-497b-be53-9ce11df7db84,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4218,P/Invoke method 'SDL_GetKeyFromScancode' should not be visible,0min,
Foster,451b1413-07db-4a54-bf5f-7b5c09f251ba,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4218,Make this native method private and provide a wrapper.,30min,pitfall
Foster,78427fe6-ff56-41e5-b6a0-865c6c17fbb6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4222,P/Invoke method 'SDL_GetScancodeFromKey' should not be visible,0min,
Foster,ce31ed1f-54d0-452e-9377-d3139762d7b5,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4222,Make this native method private and provide a wrapper.,30min,pitfall
Foster,23ca5e45-1312-4d6c-a771-7271a761f62e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4226,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3c80f6f4-ba11-46de-a618-e480c44d7a5f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4231,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e1b5e064-a3b5-4a52-aa29-3b1e4aaa73be,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4235,Make this native method private and provide a wrapper.,30min,pitfall
Foster,93f6be21-9a70-4ecd-a273-fbd23eeb70ba,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4240,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7486e751-58a2-43d1-b0e8-e055ccb38061,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4244,Make this native method private and provide a wrapper.,30min,pitfall
Foster,beed890a-0806-4b44-8cd7-bd0d69f41fa1,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4248,P/Invoke method 'SDL_StartTextInput' should not be visible,0min,
Foster,c56280fb-45dd-4248-97c8-663a9eb51a4d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4248,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c2588784-ad36-4141-aee0-2fbd24faae89,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4250,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,39721279-bbcb-4549-87eb-daba3bab8372,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4263,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,8e194fe7-d97c-4a66-9622-6bd3cf97f458,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4273,Make this native method private and provide a wrapper.,30min,pitfall
Foster,af6fc947-aaf8-4475-a961-14ce0e9d81f4,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4273,P/Invoke method 'SDL_StartTextInputWithProperties' should not be visible,0min,
Foster,41bdadde-c954-45cd-8b81-6ea48e499f44,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4277,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b5a54a8f-05b7-4272-ae1d-cad9559546d5,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4277,P/Invoke method 'SDL_TextInputActive' should not be visible,0min,
Foster,235a4372-42ee-4614-a8f3-12610d3cb3b3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4281,Make this native method private and provide a wrapper.,30min,pitfall
Foster,6b42d88d-da10-43ed-abbb-44d61bf8667c,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4281,P/Invoke method 'SDL_StopTextInput' should not be visible,0min,
Foster,587498d4-9b15-446b-9d7d-465eac618bd3,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4285,P/Invoke method 'SDL_ClearComposition' should not be visible,0min,
Foster,d2ab66a5-1ed9-4305-b38a-d56f244777d3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4285,Make this native method private and provide a wrapper.,30min,pitfall
Foster,090a68aa-ce4b-4b7e-9b33-c1f894c95242,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4289,Make this native method private and provide a wrapper.,30min,pitfall
Foster,d24118ea-92ec-49e2-a153-766eae61b60d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4293,Make this native method private and provide a wrapper.,30min,pitfall
Foster,817bd572-bbbb-480d-aefe-c9cd59d5dde2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4297,Make this native method private and provide a wrapper.,30min,pitfall
Foster,add67bde-414e-42fe-8f53-af0fbf6c37dc,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4297,P/Invoke method 'SDL_HasScreenKeyboardSupport' should not be visible,0min,
Foster,18c15183-70b5-45fb-89e1-823754776548,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4301,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1e21e4f7-7de4-43e2-807f-102f82c386ba,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4301,P/Invoke method 'SDL_ScreenKeyboardShown' should not be visible,0min,
Foster,9f28a15b-e576-45c7-aa47-dc65945fa6f9,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4305,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,53e2528b-df11-415a-aabf-1c8f16653b15,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4330,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,1aa03544-1bf5-434c-809a-34484c010899,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4337,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?s$'.",5min,convention
Foster,6a1d128e-7a05-4461-9f2a-3c118a673a64,CODE_SMELL,MINOR,csharpsquid:S2344,csharpsquid:S2344,Foster:Framework/Internal/SDL3.cs,4337,Rename this enumeration to remove the 'Flags' suffix.,5min,convention
Foster,5113bd8f-0c1b-4359-a8b2-0fa3c0b458e8,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4348,Make this native method private and provide a wrapper.,30min,pitfall
Foster,bf8b48ee-c35b-4243-a196-a4374aeb6a07,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4348,P/Invoke method 'SDL_HasMouse' should not be visible,0min,
Foster,842d9871-c8bf-4245-895e-1444a76a5183,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4352,Make this native method private and provide a wrapper.,30min,pitfall
Foster,28d923ea-7363-4596-9444-9b3fdcd4bbcd,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4357,Make this native method private and provide a wrapper.,30min,pitfall
Foster,62cb3807-6060-492d-adbf-69651cbc41c6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4361,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b690dde1-838e-4c49-bcd2-144ac8d28423,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4361,P/Invoke method 'SDL_GetMouseFocus' should not be visible,0min,
Foster,68ebe0be-23ba-476f-bf62-8ccaa5a21674,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4365,Make this native method private and provide a wrapper.,30min,pitfall
Foster,27d23b4c-8b2e-4eb8-91e2-768d6314cdfb,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4369,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0ac00370-ca07-4c54-a1b5-7f53fa2c879d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4373,Make this native method private and provide a wrapper.,30min,pitfall
Foster,60b28dfb-2b89-4cbd-a8e6-4b6ea65a4409,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4377,Make this native method private and provide a wrapper.,30min,pitfall
Foster,eb67b8ec-0543-424a-abbd-5276a2cea748,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4377,P/Invoke method 'SDL_WarpMouseInWindow' should not be visible,0min,
Foster,5628ce2e-5f6c-4d87-a938-21e847706f0f,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4381,P/Invoke method 'SDL_WarpMouseGlobal' should not be visible,0min,
Foster,ee62757c-5ea8-4cf1-803e-220c4f9b77f0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4381,Make this native method private and provide a wrapper.,30min,pitfall
Foster,ac454d10-92ef-4eae-8663-2b04aa31e516,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4385,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e8cb326c-3e01-46e1-93bc-5fc9b50f15a0,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4385,P/Invoke method 'SDL_SetWindowRelativeMouseMode' should not be visible,0min,
